EXMPC,,,,,,
WAC,,,,,,
G01,,,,,,
440,,,,,,
25,,,,,,
nm,,,,,,
Angular Dependence,,,,,,
Wavelengths,0,8,16,24,32,40
607.07,4.00E-05,-0.00064,-0.00073,-0.00069,-0.00046,5.00E-05
607.42,1.00E-05,-0.00063,-0.00071,-0.0007,-0.00045,1.00E-05
607.76,2.00E-05,-0.0006,-0.00067,-0.0007,-0.00044,2.00E-05
608.11,-2.00E-05,-0.00059,-0.00066,-0.00071,-0.00048,2.00E-05
608.46,-2.00E-05,-0.0006,-0.00066,-0.00073,-0.0005,2.00E-05
608.81,0,-0.00059,-0.00064,-0.00074,-0.00048,-1.00E-05
609.16,4.00E-05,-0.00062,-0.00067,-0.00074,-0.00046,-2.00E-05
609.51,0.00012,-0.00062,-0.00068,-0.00074,-0.00045,0
609.85,0.00015,-0.00065,-0.00068,-0.00071,-0.00041,2.00E-05
610.2,0.0002,-0.00068,-0.00069,-0.00069,-0.00037,0
610.55,0.00022,-0.00072,-0.00071,-0.00066,-0.00036,-1.00E-05
610.9,0.00022,-0.00073,-0.00072,-0.00065,-0.00038,0
611.25,0.0002,-0.00074,-0.00073,-0.00064,-0.0004,3.00E-05
611.59,0.0002,-0.00075,-0.00073,-0.00062,-0.00039,5.00E-05
611.94,0.00016,-0.00076,-0.00072,-0.00059,-0.00037,8.00E-05
612.29,0.00013,-0.00074,-0.00073,-0.00062,-0.00038,7.00E-05
612.64,7.00E-05,-0.00074,-0.00074,-0.00064,-0.00039,0.0001
612.99,6.00E-05,-0.00069,-0.00073,-0.00066,-0.00036,8.00E-05
613.33,6.00E-05,-0.00064,-0.00069,-0.00066,-0.00031,8.00E-05
613.68,5.00E-05,-0.00064,-0.00069,-0.00069,-0.0003,6.00E-05
614.03,4.00E-05,-0.00061,-0.00065,-0.00069,-0.00029,4.00E-05
614.38,5.00E-05,-0.0006,-0.00065,-0.0007,-0.00028,4.00E-05
614.72,7.00E-05,-0.00062,-0.00066,-0.00071,-0.00027,2.00E-05
615.07,0.00011,-0.0006,-0.00067,-0.0007,-0.0003,-1.00E-05
615.42,0.0001,-0.00063,-0.00067,-0.00069,-0.00033,-4.00E-05
615.77,0.0001,-0.00066,-0.00069,-0.00069,-0.00036,-6.00E-05
616.11,0.00016,-0.00065,-0.00068,-0.00066,-0.00033,-3.00E-05
616.46,0.0002,-0.00063,-0.0007,-0.00062,-0.00033,0
616.81,0.0002,-0.00066,-0.00072,-0.00063,-0.00034,-3.00E-05
617.16,0.00019,-0.00065,-0.00075,-0.00062,-0.00035,0
617.5,0.00018,-0.00067,-0.00077,-0.00064,-0.00035,0
617.85,0.00016,-0.00066,-0.0008,-0.00066,-0.00036,3.00E-05
618.2,0.00013,-0.00069,-0.00083,-0.00064,-0.00036,5.00E-05
618.54,9.00E-05,-0.0007,-0.00087,-0.00067,-0.00041,4.00E-05
618.89,4.00E-05,-0.0007,-0.00085,-0.00072,-0.00044,2.00E-05
619.24,2.00E-05,-0.0007,-0.00086,-0.00075,-0.00046,3.00E-05
619.59,-2.00E-05,-0.00071,-0.00083,-0.00078,-0.0005,2.00E-05
619.93,-2.00E-05,-0.00066,-0.00077,-0.00075,-0.00045,6.00E-05
620.28,-1.00E-05,-0.00066,-0.00071,-0.00072,-0.00043,9.00E-05
620.63,1.00E-05,-0.00063,-0.00068,-0.00076,-0.00041,9.00E-05
620.97,5.00E-05,-0.00059,-0.00064,-0.00074,-0.00038,8.00E-05
621.32,7.00E-05,-0.0006,-0.00065,-0.00073,-0.00034,8.00E-05
621.67,0.0001,-0.0006,-0.00063,-0.00074,-0.00033,5.00E-05
622.01,0.00015,-0.0006,-0.00061,-0.00068,-0.00028,6.00E-05
622.36,0.00016,-0.00064,-0.00062,-0.00068,-0.00031,2.00E-05
622.71,0.00018,-0.00067,-0.00065,-0.00069,-0.00034,-1.00E-05
623.05,0.00019,-0.00069,-0.00065,-0.00064,-0.00034,1.00E-05
623.4,0.00018,-0.00076,-0.00068,-0.00067,-0.00037,2.00E-05
623.75,0.00017,-0.00076,-0.0007,-0.00064,-0.00039,4.00E-05
624.09,0.00011,-0.00077,-0.00072,-0.00062,-0.00043,5.00E-05
624.44,0.0001,-0.00078,-0.00071,-0.00063,-0.00043,8.00E-05
624.79,6.00E-05,-0.00076,-0.00077,-0.00065,-0.00043,7.00E-05
625.13,4.00E-05,-0.00072,-0.00074,-0.00064,-0.00037,0.00012
625.48,4.00E-05,-0.00071,-0.00074,-0.00066,-0.00035,0.00011
625.82,1.00E-05,-0.00069,-0.00074,-0.00063,-0.00037,0.00013
626.17,1.00E-05,-0.00066,-0.00074,-0.00068,-0.00035,0.00013
626.52,3.00E-05,-0.00063,-0.00072,-0.00068,-0.00032,0.00016
626.86,6.00E-05,-0.00063,-0.00071,-0.00069,-0.00031,0.00014
627.21,9.00E-05,-0.00063,-0.00066,-0.0007,-0.00033,0.00015
627.55,0.00013,-0.0006,-0.00066,-0.0007,-0.00033,0.00012
627.9,0.00016,-0.0006,-0.00066,-0.0007,-0.00037,8.00E-05
628.25,0.00018,-0.00062,-0.00063,-0.0007,-0.00033,3.00E-05
628.59,0.00023,-0.00065,-0.00062,-0.00065,-0.00033,0
628.94,0.00026,-0.00068,-0.00068,-0.00064,-0.00034,-5.00E-05
629.28,0.00023,-0.00066,-0.00071,-0.00062,-0.00036,-5.00E-05
629.63,0.00024,-0.00067,-0.00075,-0.00057,-0.00032,-6.00E-05
629.98,0.00023,-0.00071,-0.00074,-0.00056,-0.00036,-7.00E-05
630.32,0.00019,-0.0007,-0.00074,-0.00054,-0.00032,-5.00E-05
630.67,0.00016,-0.00069,-0.00077,-0.00054,-0.00034,-3.00E-05
631.01,9.00E-05,-0.0007,-0.00079,-0.00055,-0.00036,-2.00E-05
631.36,4.00E-05,-0.00069,-0.00076,-0.00057,-0.00037,0
631.7,3.00E-05,-0.00068,-0.00075,-0.0006,-0.00038,-1.00E-05
632.05,3.00E-05,-0.00066,-0.00072,-0.00063,-0.0004,-2.00E-05
632.39,-3.00E-05,-0.00065,-0.00076,-0.00068,-0.00041,-3.00E-05
632.74,-1.00E-05,-0.00062,-0.00073,-0.00069,-0.00039,1.00E-05
633.09,-1.00E-05,-0.0006,-0.00072,-0.00072,-0.00039,4.00E-05
633.43,-1.00E-05,-0.00058,-0.0007,-0.00078,-0.00041,7.00E-05
633.78,0,-0.00062,-0.00072,-0.0008,-0.00041,8.00E-05
634.12,4.00E-05,-0.00064,-0.00072,-0.00081,-0.00044,7.00E-05
634.47,9.00E-05,-0.00067,-0.00069,-0.00079,-0.0004,0.0001
634.81,0.00017,-0.00068,-0.00065,-0.00077,-0.00039,0.00014
635.16,0.00018,-0.00072,-0.00071,-0.00079,-0.00042,9.00E-05
635.5,0.00024,-0.00075,-0.0007,-0.00075,-0.00042,6.00E-05
635.85,0.00025,-0.00078,-0.00072,-0.00071,-0.00042,1.00E-05
636.19,0.00023,-0.00077,-0.0007,-0.00068,-0.00039,0
636.54,0.00021,-0.00077,-0.00073,-0.00065,-0.00035,4.00E-05
636.88,0.00015,-0.00081,-0.00075,-0.00068,-0.00039,0
637.23,0.0001,-0.00082,-0.00081,-0.00065,-0.00044,-3.00E-05
637.57,7.00E-05,-0.00083,-0.00082,-0.00065,-0.00043,-2.00E-05
637.92,4.00E-05,-0.00078,-0.00085,-0.00065,-0.00043,0
638.26,3.00E-05,-0.00077,-0.00083,-0.00066,-0.0004,1.00E-05
638.6,3.00E-05,-0.00074,-0.00085,-0.00066,-0.00041,-2.00E-05
638.95,-3.00E-05,-0.00074,-0.00088,-0.00073,-0.00045,-0.0001
639.29,-2.00E-05,-0.0007,-0.00088,-0.00069,-0.00041,-8.00E-05
639.64,-1.00E-05,-0.00068,-0.00082,-0.00074,-0.00038,-7.00E-05
639.98,-3.00E-05,-0.00068,-0.00079,-0.00076,-0.00042,-9.00E-05
640.33,-3.00E-05,-0.00069,-0.00074,-0.00076,-0.00042,-0.00011
640.67,0,-0.00072,-0.00073,-0.00077,-0.00043,-0.00011
641.02,9.00E-05,-0.0007,-0.00068,-0.00075,-0.00039,-6.00E-05
641.36,0.00018,-0.00071,-0.00061,-0.0007,-0.00036,-1.00E-05
641.7,0.00022,-0.00071,-0.0006,-0.0007,-0.00038,2.00E-05
642.05,0.00026,-0.00072,-0.00063,-0.00069,-0.00039,3.00E-05
642.39,0.00033,-0.00071,-0.00062,-0.00066,-0.00035,6.00E-05
642.74,0.00032,-0.00076,-0.0007,-0.00067,-0.00037,3.00E-05
643.08,0.00031,-0.00073,-0.00071,-0.00066,-0.00035,6.00E-05
643.43,0.00025,-0.00076,-0.00073,-0.00068,-0.00035,6.00E-05
643.77,0.00022,-0.00076,-0.00078,-0.00068,-0.00035,8.00E-05
644.11,0.00014,-0.00077,-0.00081,-0.00068,-0.00035,4.00E-05
644.46,8.00E-05,-0.00076,-0.00083,-0.00067,-0.00033,2.00E-05
644.8,5.00E-05,-0.00073,-0.00085,-0.00064,-0.0003,2.00E-05
645.14,5.00E-05,-0.00067,-0.00081,-0.00067,-0.00033,1.00E-05
645.49,5.00E-05,-0.00062,-0.00081,-0.00065,-0.00035,2.00E-05
645.83,4.00E-05,-0.00056,-0.0008,-0.00065,-0.00037,2.00E-05
646.18,2.00E-05,-0.0005,-0.00076,-0.00064,-0.00041,0
646.52,3.00E-05,-0.00047,-0.00073,-0.00066,-0.00041,1.00E-05
646.86,4.00E-05,-0.00042,-0.00069,-0.00066,-0.00041,1.00E-05
647.21,6.00E-05,-0.00045,-0.00065,-0.00069,-0.00043,-4.00E-05
647.55,0.00011,-0.00046,-0.00062,-0.00067,-0.0004,-3.00E-05
647.89,0.00017,-0.00049,-0.00056,-0.00069,-0.00038,-3.00E-05
648.24,0.00025,-0.00052,-0.00055,-0.0007,-0.00038,-1.00E-05
648.58,0.0003,-0.00059,-0.00054,-0.00075,-0.00036,1.00E-05
648.92,0.00034,-0.0006,-0.00056,-0.00077,-0.00035,4.00E-05
649.27,0.00038,-0.00065,-0.00056,-0.00076,-0.00033,8.00E-05
649.61,0.00037,-0.00068,-0.00062,-0.00078,-0.00033,0.00013
649.95,0.00033,-0.00072,-0.00066,-0.00078,-0.00034,0.00015
650.3,0.00026,-0.00074,-0.0007,-0.00077,-0.00034,0.00014
650.64,0.00016,-0.00083,-0.00076,-0.00078,-0.00037,9.00E-05
650.98,0.00013,-0.00077,-0.00075,-0.00074,-0.00035,0.00011
651.33,0.0001,-0.00084,-0.00077,-0.00075,-0.00039,3.00E-05
651.67,2.00E-05,-0.00087,-0.00083,-0.00077,-0.00043,-2.00E-05
652.01,-2.00E-05,-0.00082,-0.00084,-0.00074,-0.00042,-3.00E-05
652.36,-7.00E-05,-0.00079,-0.00086,-0.00074,-0.00042,-4.00E-05
652.7,-9.00E-05,-0.00076,-0.00091,-0.00073,-0.00043,-7.00E-05
653.04,-6.00E-05,-0.00066,-0.00087,-0.0007,-0.0004,-4.00E-05
653.38,-8.00E-05,-0.00066,-0.00091,-0.00073,-0.00044,-0.0001
653.73,-7.00E-05,-0.00059,-0.00087,-0.00071,-0.00038,-4.00E-05
654.07,-5.00E-05,-0.00053,-0.00082,-0.00072,-0.00035,1.00E-05
654.41,3.00E-05,-0.00051,-0.00076,-0.00071,-0.00037,2.00E-05
654.75,0.0001,-0.00049,-0.00071,-0.00075,-0.00038,1.00E-05
655.1,0.00016,-0.00053,-0.00065,-0.0008,-0.00037,2.00E-05
655.44,0.00022,-0.00057,-0.00065,-0.00084,-0.00036,0
655.78,0.00031,-0.00058,-0.00061,-0.00079,-0.00031,5.00E-05
656.12,0.00036,-0.00058,-0.0006,-0.00076,-0.00032,5.00E-05
656.47,0.00041,-0.00066,-0.00063,-0.00076,-0.00034,7.00E-05
656.81,0.00038,-0.0007,-0.00068,-0.00076,-0.0003,9.00E-05
657.15,0.00035,-0.00074,-0.00074,-0.00075,-0.00031,9.00E-05
657.49,0.00031,-0.00076,-0.00076,-0.0007,-0.00029,0.00013
657.84,0.00025,-0.00076,-0.00078,-0.00067,-0.00027,0.00014
658.18,0.00017,-0.00078,-0.0008,-0.00068,-0.00028,0.00015
658.52,9.00E-05,-0.00083,-0.00087,-0.00071,-0.00032,0.00014
658.86,2.00E-05,-0.00083,-0.00088,-0.00071,-0.00033,0.00011
659.2,-3.00E-05,-0.0008,-0.0009,-0.00072,-0.00035,8.00E-05
659.55,-5.00E-05,-0.0008,-0.00089,-0.00068,-0.00033,0.0001
659.89,-7.00E-05,-0.00074,-0.00091,-0.00066,-0.00033,9.00E-05
660.23,-7.00E-05,-0.00068,-0.00089,-0.00065,-0.00037,8.00E-05
660.57,-0.0001,-0.00066,-0.00089,-0.00066,-0.0004,6.00E-05
660.91,-0.0001,-0.00063,-0.00088,-0.00067,-0.00037,6.00E-05
661.26,-7.00E-05,-0.00054,-0.00082,-0.00065,-0.00034,8.00E-05
661.6,-4.00E-05,-0.00055,-0.00078,-0.00065,-0.00035,9.00E-05
661.94,1.00E-05,-0.00052,-0.00072,-0.00066,-0.00036,0.0001
662.28,9.00E-05,-0.00052,-0.00067,-0.00066,-0.00034,9.00E-05
662.62,0.00017,-0.00055,-0.00062,-0.00069,-0.00032,0.00012
662.96,0.00024,-0.00061,-0.00062,-0.00074,-0.00034,8.00E-05
663.31,0.0003,-0.00061,-0.00059,-0.00073,-0.00033,0.00012
663.65,0.00035,-0.0007,-0.00062,-0.00073,-0.00034,0.00013
663.99,0.00035,-0.00073,-0.00063,-0.00073,-0.00036,0.00012
664.33,0.00034,-0.00076,-0.00068,-0.00075,-0.00036,0.0001
664.67,0.00031,-0.00077,-0.0007,-0.00077,-0.00033,0.00013
665.01,0.00026,-0.0008,-0.00079,-0.00076,-0.00031,0.00013
665.35,0.00022,-0.00079,-0.00077,-0.00072,-0.00026,0.00018
665.69,0.00017,-0.00084,-0.00081,-0.00077,-0.00029,0.00013
666.04,0.00012,-0.0008,-0.00083,-0.0008,-0.00026,0.00011
666.38,0.0001,-0.00079,-0.00084,-0.00076,-0.00022,0.00015
666.72,9.00E-05,-0.00078,-0.00086,-0.00075,-0.00019,0.00018
667.06,5.00E-05,-0.00077,-0.00085,-0.00072,-0.00024,0.00019
667.4,3.00E-05,-0.0007,-0.00082,-0.00074,-0.00023,0.00022
667.74,1.00E-05,-0.00064,-0.00085,-0.00073,-0.00023,0.00022
668.08,-1.00E-05,-0.0006,-0.00086,-0.0007,-0.00024,0.00023
668.42,-3.00E-05,-0.00063,-0.00085,-0.0007,-0.00025,0.00025
668.76,-2.00E-05,-0.00061,-0.00087,-0.00072,-0.00026,0.00023
669.1,0,-0.00061,-0.00084,-0.00074,-0.00027,0.00024
669.44,2.00E-05,-0.00063,-0.00082,-0.00075,-0.00029,0.00023
669.79,7.00E-05,-0.0007,-0.00083,-0.00077,-0.00033,0.00018
670.13,0.00014,-0.00073,-0.00078,-0.00076,-0.00032,0.00017
670.47,0.00021,-0.00075,-0.00075,-0.00078,-0.0003,0.00017
670.81,0.00029,-0.00071,-0.00072,-0.00075,-0.00026,0.00022
671.15,0.00033,-0.00076,-0.00066,-0.00077,-0.00026,0.00026
671.49,0.00032,-0.00078,-0.00065,-0.00078,-0.00028,0.00024
671.83,0.00029,-0.00081,-0.00068,-0.00079,-0.00027,0.00023
672.17,0.00023,-0.00085,-0.00071,-0.00079,-0.00027,0.00029
672.51,0.00017,-0.00087,-0.00073,-0.00084,-0.00028,0.00029
672.85,0.00011,-0.00089,-0.00075,-0.00083,-0.0003,0.00033
673.19,2.00E-05,-0.0009,-0.00079,-0.00087,-0.00034,0.0003
673.53,-3.00E-05,-0.00088,-0.00083,-0.00086,-0.00034,0.00029
673.87,-6.00E-05,-0.00089,-0.00091,-0.00087,-0.00033,0.00029
674.21,-9.00E-05,-0.00087,-0.00094,-0.00087,-0.0003,0.00031
674.55,-0.00011,-0.00084,-0.00095,-0.00085,-0.00031,0.00029
674.89,-0.00012,-0.00083,-0.00094,-0.00078,-0.00031,0.00035
675.23,-0.00011,-0.00076,-0.00091,-0.00077,-0.00026,0.00039
675.57,-0.00012,-0.00075,-0.00092,-0.00072,-0.00023,0.00042
675.91,-0.00017,-0.00073,-0.00095,-0.00072,-0.00023,0.00043
676.25,-0.00017,-0.00068,-0.00093,-0.0007,-0.00023,0.00048
676.59,-0.00017,-0.00064,-0.00092,-0.00068,-0.00019,0.00052
676.93,-0.00015,-0.0006,-0.00089,-0.00071,-0.00016,0.00056
677.27,-0.00017,-0.0006,-0.00089,-0.00075,-0.00014,0.00056
677.61,-0.00016,-0.00065,-0.00091,-0.00078,-0.00016,0.00054
677.95,-0.00011,-0.00063,-0.00087,-0.00077,-0.00014,0.00057
678.29,-1.00E-05,-0.00066,-0.00082,-0.0008,-0.00016,0.00058
678.63,6.00E-05,-0.0007,-0.00079,-0.00081,-0.0002,0.00056
678.97,0.00018,-0.00074,-0.00072,-0.0008,-0.00019,0.00056
679.31,0.00022,-0.00077,-0.00069,-0.00079,-0.00017,0.00056
679.65,0.00025,-0.00079,-0.00069,-0.00078,-0.00018,0.00055
679.98,0.00024,-0.00085,-0.00069,-0.00079,-0.00018,0.00054
680.32,0.0002,-0.00091,-0.00072,-0.00085,-0.00021,0.00053
680.66,0.00014,-0.00092,-0.00072,-0.00084,-0.00017,0.00054
681,9.00E-05,-0.00095,-0.00072,-0.00085,-8.00E-05,0.00061
681.34,-6.00E-05,-0.00097,-0.0008,-0.00091,-0.0001,0.00058
681.68,-0.00016,-0.00097,-0.00086,-0.00094,-0.0001,0.00057
682.02,-0.00017,-0.00097,-0.00089,-0.00093,-6.00E-05,0.00058
682.36,-0.00018,-0.00093,-0.00089,-0.00089,-3.00E-05,0.0006
682.7,-0.00019,-0.00091,-0.00091,-0.00084,0,0.0006
683.04,-0.00021,-0.00086,-0.00093,-0.0008,1.00E-05,0.00065
683.38,-0.0002,-0.00082,-0.00094,-0.00074,4.00E-05,0.0007
683.71,-0.00021,-0.00083,-0.00099,-0.00074,5.00E-05,0.0007
684.05,-0.0002,-0.0008,-0.00098,-0.00068,8.00E-05,0.00076
684.39,-0.00019,-0.00073,-0.00094,-0.00064,0.0001,0.00082
684.73,-0.00021,-0.00071,-0.00097,-0.00062,5.00E-05,0.00087
685.07,-0.00019,-0.00069,-0.00094,-0.00062,3.00E-05,0.00088
685.41,-0.00016,-0.00071,-0.00092,-0.00063,7.00E-05,0.00087
685.75,-0.00016,-0.00071,-0.00094,-0.00066,2.00E-05,0.00088
686.09,-0.00013,-0.0007,-0.00091,-0.00065,1.00E-05,0.00095
686.42,-9.00E-05,-0.00072,-0.00089,-0.00067,-2.00E-05,0.00097
686.76,-5.00E-05,-0.00075,-0.00091,-0.00068,-5.00E-05,0.00098
687.1,0,-0.00078,-0.00089,-0.00075,0,0.00098
687.44,0,-0.00084,-0.0009,-0.00078,2.00E-05,0.00104
687.78,5.00E-05,-0.00085,-0.00093,-0.0008,0,0.0011
688.12,7.00E-05,-0.00091,-0.00089,-0.00081,2.00E-05,0.00111
688.45,0.00011,-0.00091,-0.00085,-0.00081,5.00E-05,0.00114
688.79,0.00012,-0.00092,-0.00084,-0.00082,5.00E-05,0.00116
689.13,3.00E-05,-0.00097,-0.00085,-0.00087,6.00E-05,0.00117
689.47,0,-0.00099,-0.00085,-0.00084,7.00E-05,0.0012
689.81,-4.00E-05,-0.00098,-0.00089,-0.00084,8.00E-05,0.00121
690.14,-9.00E-05,-0.00103,-0.00089,-0.00084,0.00011,0.00122
690.48,-0.00012,-0.00098,-0.00088,-0.0008,0.00017,0.00129
690.82,-0.00013,-0.00101,-0.00091,-0.00077,0.00017,0.00129
691.16,-0.00011,-0.001,-0.00088,-0.00073,0.00025,0.00136
691.5,-5.00E-05,-0.00097,-0.00085,-0.00068,0.00027,0.00141
691.83,-6.00E-05,-0.001,-0.00088,-0.00071,0.00026,0.00145
692.17,-6.00E-05,-0.00098,-0.00085,-0.00067,0.00031,0.00151
692.51,-5.00E-05,-0.00088,-0.00081,-0.00062,0.00036,0.00158
692.85,-7.00E-05,-0.0009,-0.00087,-0.00064,0.00035,0.00153
693.18,-8.00E-05,-0.00084,-0.00087,-0.00067,0.00037,0.00157
693.52,-0.00016,-0.00082,-0.00094,-0.00071,0.00036,0.00155
693.86,-0.00025,-0.00083,-0.00102,-0.00078,0.00036,0.00156
694.2,-0.00025,-0.0008,-0.001,-0.00077,0.00036,0.00158
694.53,-0.00027,-0.00081,-0.00105,-0.00081,0.00033,0.00156
694.87,-0.00024,-0.00083,-0.00109,-0.00085,0.00031,0.00158
695.21,-0.0002,-0.00084,-0.00105,-0.00082,0.00034,0.00164
695.55,-0.00014,-0.00086,-0.00104,-0.00082,0.00037,0.00169
695.88,-6.00E-05,-0.0009,-0.00096,-0.00077,0.00041,0.00176
696.22,5.00E-05,-0.00089,-0.00089,-0.00075,0.00045,0.00182
696.56,0.00015,-0.00087,-0.00083,-0.00071,0.00054,0.00186
696.9,0.00021,-0.00085,-0.00076,-0.00067,0.00061,0.00194
697.23,0.00018,-0.00092,-0.00076,-0.00068,0.00061,0.00196
697.57,0.00016,-0.00091,-0.00073,-0.00074,0.00063,0.00198
697.91,0.00012,-0.00092,-0.00075,-0.00074,0.00067,0.00199
698.24,6.00E-05,-0.00091,-0.00078,-0.00075,0.00067,0.00203
698.58,3.00E-05,-0.00092,-0.00078,-0.00071,0.00076,0.00213
698.92,-6.00E-05,-0.00092,-0.00084,-0.0007,0.00077,0.00216
699.25,-7.00E-05,-0.0009,-0.00085,-0.0007,0.0008,0.00222
699.59,-0.00013,-0.00091,-0.00089,-0.00069,0.00086,0.00227
699.93,-0.00018,-0.00087,-0.00095,-0.00068,0.00089,0.0023
700.26,-0.00024,-0.00089,-0.00095,-0.00069,0.00089,0.0024
700.6,-0.00021,-0.00086,-0.00096,-0.00071,0.00089,0.00246
700.94,-0.00026,-0.00089,-0.00099,-0.00073,0.00084,0.00243
701.27,-0.00028,-0.00091,-0.001,-0.00076,0.00086,0.00249
701.61,-0.0003,-0.00093,-0.00103,-0.00076,0.00082,0.00254
701.95,-0.00034,-0.00091,-0.00106,-0.00077,0.00079,0.00257
702.28,-0.00032,-0.00088,-0.00103,-0.0007,0.00085,0.00268
702.62,-0.00026,-0.0008,-0.00096,-0.00061,0.00094,0.00273
702.96,-0.00029,-0.00082,-0.00101,-0.00059,0.00098,0.00276
703.29,-0.0003,-0.00074,-0.00102,-0.0006,0.00102,0.00281
703.63,-0.00026,-0.00068,-0.00097,-0.00053,0.00104,0.0029
703.96,-0.00027,-0.00071,-0.00097,-0.00056,0.00107,0.00292
704.3,-0.00018,-0.0007,-0.00089,-0.00051,0.00119,0.00301
704.64,-0.00013,-0.00076,-0.00087,-0.00049,0.0012,0.00306
704.97,-0.00014,-0.00083,-0.00095,-0.00054,0.00116,0.0031
705.31,-9.00E-05,-0.00084,-0.00092,-0.00054,0.00119,0.00314
705.64,-3.00E-05,-0.00088,-0.00092,-0.00052,0.00125,0.00319
705.98,-4.00E-05,-0.00092,-0.00092,-0.00053,0.0013,0.00323
706.32,2.00E-05,-0.0009,-0.00094,-0.0005,0.00137,0.00333
706.65,1.00E-05,-0.00091,-0.00095,-0.00048,0.00141,0.00338
706.99,1.00E-05,-0.00089,-0.00098,-0.00051,0.00144,0.00342
707.32,-2.00E-05,-0.0009,-0.00097,-0.00052,0.00148,0.00347
707.66,-4.00E-05,-0.00092,-0.00093,-0.00053,0.00156,0.00358
707.99,-0.00011,-0.00095,-0.00096,-0.00058,0.00153,0.00363
708.33,-8.00E-05,-0.00092,-0.00093,-0.00055,0.00158,0.00374
708.67,-0.00011,-0.00087,-0.00089,-0.00052,0.00167,0.00377
709,-8.00E-05,-0.00081,-0.00087,-0.0005,0.00174,0.00392
709.34,-0.00014,-0.00084,-0.0009,-0.00051,0.00171,0.00396
709.67,-0.0001,-0.00081,-0.00088,-0.00049,0.00175,0.00404
710.01,-0.00015,-0.00077,-0.00092,-0.00049,0.00174,0.00407
710.34,-0.00016,-0.0008,-0.00091,-0.00045,0.00182,0.00412
710.68,-0.00017,-0.00083,-0.00096,-0.00049,0.00187,0.00416
711.01,-0.00021,-0.00086,-0.00101,-0.00048,0.0019,0.00421
711.35,-0.00029,-0.00091,-0.00104,-0.00055,0.00186,0.00417
711.68,-0.0003,-0.00089,-0.00105,-0.00056,0.00192,0.00423
712.02,-0.00032,-0.00087,-0.00109,-0.00054,0.00196,0.00435
712.35,-0.00034,-0.00085,-0.00105,-0.00048,0.00201,0.00443
712.69,-0.00032,-0.00082,-0.00106,-0.00045,0.00206,0.00452
713.02,-0.00035,-0.00081,-0.00105,-0.0004,0.00209,0.00454
713.36,-0.00035,-0.00078,-0.00104,-0.00041,0.00209,0.00463
713.69,-0.0004,-0.00078,-0.00107,-0.00042,0.00211,0.00469
714.03,-0.00036,-0.00074,-0.00102,-0.00036,0.00212,0.00477
714.36,-0.00032,-0.00076,-0.001,-0.00034,0.00214,0.00476
714.7,-0.00021,-0.00077,-0.00099,-0.00032,0.00217,0.0048
715.03,-0.00015,-0.00075,-0.00097,-0.0003,0.00218,0.00484
715.37,-0.00012,-0.00078,-0.00093,-0.00036,0.00222,0.00492
715.7,-8.00E-05,-0.00078,-0.00091,-0.00037,0.00221,0.00494
716.04,1.00E-05,-0.00077,-0.00086,-0.00033,0.00227,0.00498
716.37,2.00E-05,-0.00081,-0.00086,-0.00036,0.00238,0.00505
716.7,3.00E-05,-0.0008,-0.00082,-0.00032,0.00244,0.00518
717.04,-8.00E-05,-0.00081,-0.00081,-0.00033,0.0025,0.00525
717.37,-0.00015,-0.00083,-0.00082,-0.00036,0.00256,0.00533
717.71,-0.00023,-0.00083,-0.00088,-0.00028,0.00259,0.00538
718.04,-0.0003,-0.00087,-0.00091,-0.00025,0.00268,0.00545
718.38,-0.00039,-0.00089,-0.00098,-0.00027,0.0027,0.00558
718.71,-0.00042,-0.00087,-0.00098,-0.00025,0.00267,0.00568
719.04,-0.00049,-0.00091,-0.00101,-0.00033,0.0027,0.00577
719.38,-0.00047,-0.00093,-0.00108,-0.00035,0.00269,0.00583
719.71,-0.00043,-0.00093,-0.00108,-0.00039,0.00271,0.0059
720.05,-0.00042,-0.00093,-0.00108,-0.00041,0.00271,0.006
720.38,-0.00041,-0.00095,-0.00108,-0.00045,0.0027,0.00606
720.71,-0.00033,-0.00089,-0.00101,-0.00036,0.00281,0.00619
721.05,-0.00032,-0.00091,-0.00105,-0.00037,0.00285,0.00627
721.38,-0.00027,-0.00086,-0.00105,-0.00027,0.0029,0.0063
721.72,-0.00025,-0.00078,-0.00099,-0.00022,0.00299,0.0064
722.05,-0.00023,-0.00071,-0.00095,-0.00014,0.00307,0.00651
722.38,-0.00026,-0.00066,-0.00091,-0.0001,0.00312,0.00657
722.72,-0.0002,-0.00055,-0.0009,-8.00E-05,0.00322,0.00667
723.05,-0.00018,-0.00057,-0.0009,-9.00E-05,0.00321,0.00668
723.38,-0.00011,-0.00045,-0.00082,-3.00E-05,0.00333,0.00673
723.72,-0.00015,-0.00044,-0.00087,-0.00011,0.00331,0.00679
724.05,-0.00017,-0.00045,-0.0009,-0.00013,0.00331,0.00676
724.38,-0.00014,-0.00046,-0.0009,-8.00E-05,0.0034,0.00682
724.72,-7.00E-05,-0.00049,-0.00091,-0.0001,0.00343,0.0069
725.05,-2.00E-05,-0.00055,-0.0009,-4.00E-05,0.00349,0.00695
725.38,1.00E-05,-0.00059,-0.00089,-7.00E-05,0.00354,0.00701
725.72,-2.00E-05,-0.00068,-0.00092,-0.00011,0.00353,0.00705
726.05,-5.00E-05,-0.00072,-0.00089,-1.00E-05,0.0036,0.00707
726.38,3.00E-05,-0.00075,-0.00086,6.00E-05,0.00374,0.00724
